Timestamp:, sensor 1 , , , , , , sensor 2 , , , , , , body 1, , , , , , , body 2, , , , , , , body 3, , , , , , , body 4, , , , , , , body 5, , , , , , , body 6, , , , , , 
0.625, 4.58801,-2.76864,-20.5955,0.497438,0.226054,0.144753,-6.81867,-2.95612,-16.5162,0.990546,0.0503378,-0.108064,0.0700507,1.05879,0.149205,0.978463,0.0432714,0.20124,-0.0154851,0.0163374,0.805484,0.456394,0.844443,0.154664,0.0209705,0.512402,0.217803,0.82209,0.390684,0.726842,0.368539,-0.0152096,0.579351,-0.0168026,1.14285,0.37866,0.916593,-0.0451699,0.353914,0.180451,0.326594,0.863233,0.379771,0.990732,-0.0149334,0.104852,-0.0850531,0.44017,0.722924,0.188468,0.988197,-0.00372095,-0.115298,0.100793,
0.641667, 4.56288,-2.61523,-20.6737,0.508893,0.211981,0.153344,-6.60179,-3.08316,-16.617,0.986782,0.0571456,-0.115556,0.0706429,1.05911,0.149438,0.978583,0.0425476,0.200916,-0.014049,0.0169213,0.805833,0.457207,0.845107,0.155025,0.0280464,0.510856,0.218321,0.821871,0.390948,0.727346,0.369798,-0.0145786,0.577932,-0.0167088,1.14316,0.378818,0.916624,-0.0458676,0.353481,0.180963,0.327102,0.862856,0.379304,0.990532,-0.0129278,0.106782,-0.0853074,0.440255,0.722662,0.188072,0.988137,-0.00340252,-0.113456,0.103453,
0.658333, 4.58823,-2.57492,-20.7177,0.527908,0.200241,0.161563,-6.45969,-3.15035,-16.7962,0.97102,0.0571289,-0.119033,0.0710948,1.05939,0.149705,0.978707,0.0428332,0.200287,-0.0135037,0.0173514,0.806064,0.457656,0.845348,0.15434,0.028161,0.510659,0.218716,0.821892,0.391157,0.727709,0.371756,-0.0147888,0.57621,-0.0163643,1.14359,0.379068,0.917435,-0.0467962,0.350214,0.182956,0.32773,0.862671,0.379362,0.990362,-0.0153075,0.107964,-0.0853997,0.440216,0.722205,0.187697,0.988309,-0.00320625,-0.112229,0.10315,
0.691667, 4.61389,-2.5222,-20.7148,0.553929,0.188154,0.170706,-6.45736,-3.20486,-17.0178,0.958616,0.0526476,-0.11502,0.0718632,1.06006,0.150096,0.978904,0.0423159,0.199596,-0.0108728,0.0184603,0.806587,0.458722,0.846753,0.15313,0.0308443,0.508537,0.219705,0.821165,0.39124,0.729282,0.371379,-0.0128709,0.574508,-0.0161078,1.14371,0.379098,0.916055,-0.049616,0.355916,0.178059,0.328716,0.86189,0.378891,0.989914,-0.0147016,0.110699,-0.0871822,0.440022,0.720764,0.186868,0.988842,-0.00313852,-0.110713,0.0996241,
0.708333, 4.60298,-2.49885,-20.7828,0.576856,0.172339,0.179554,-6.30494,-3.17941,-17.0899,0.957631,0.0625788,-0.11953,0.0722407,1.06024,0.150249,0.978912,0.0423821,0.199574,-0.010278,0.0189663,0.806837,0.459225,0.847307,0.152997,0.0309334,0.507647,0.220015,0.820762,0.391116,0.730346,0.370979,-0.0109484,0.573454,-0.0157834,1.14392,0.379441,0.916459,-0.049163,0.35489,0.178155,0.328624,0.861401,0.378699,0.98981,-0.0141369,0.110648,-0.0885129,0.440024,0.720377,0.186397,0.988901,-0.00122472,-0.109014,0.100939,
0.733333, 4.527,-2.44576,-20.7339,0.588159,0.158094,0.188809,-6.14306,-3.10192,-17.0381,0.960857,0.0723292,-0.124155,0.0725444,1.06032,0.150585,0.979075,0.0436631,0.198336,-0.0130155,0.0192178,0.806895,0.460007,0.84941,0.151273,0.0319251,0.504579,0.220541,0.820395,0.391103,0.730561,0.37226,-0.0117179,0.572333,-0.0154657,1.14398,0.379686,0.915437,-0.0510029,0.35582,0.181012,0.329664,0.860196,0.378299,0.989458,-0.0142304,0.112614,-0.0899358,0.439734,0.718919,0.185921,0.989249,-0.00386296,-0.108644,0.0978156,
0.741667, 4.46922,-2.34231,-20.6763,0.600702,0.149275,0.190681,-6.0639,-3.06244,-16.9403,0.960597,0.0809712,-0.122572,0.0726721,1.06036,0.150689,0.979024,0.0441035,0.198423,-0.013973,0.0198525,0.806909,0.459879,0.848085,0.152981,0.0339387,0.506159,0.220729,0.820188,0.39104,0.731242,0.372367,-0.0109498,0.571409,-0.0152869,1.14403,0.379656,0.91567,-0.0496948,0.355563,0.180703,0.32982,0.860129,0.378164,0.989501,-0.0153165,0.112111,-0.0899088,0.439756,0.718534,0.185719,0.989229,-0.00262357,-0.107643,0.099156,
0.775, 4.45704,-2.29399,-20.6113,0.614495,0.141204,0.188046,-5.95281,-3.03381,-16.9659,0.958885,0.0968917,-0.119666,0.0731964,1.06079,0.150852,0.979052,0.0437805,0.198482,-0.0120653,0.0204853,0.807031,0.460052,0.848651,0.153786,0.0344721,0.504928,0.221343,0.81964,0.390491,0.732475,0.373075,-0.0102137,0.569378,-0.0147029,1.14427,0.37975,0.915138,-0.0511939,0.355868,0.182375,0.330718,0.858757,0.37727,0.989091,-0.015039,0.11398,-0.0920949,0.439453,0.716524,0.185309,0.989825,-0.00610587,-0.107256,0.0933041,
0.791667, 4.41906,-2.26923,-20.609,0.626607,0.130057,0.182194,-5.76768,-3.04844,-17.0138,0.960907,0.115302,-0.12245,0.0733726,1.06117,0.150775,0.978852,0.0428475,0.199708,-0.0114225,0.0207574,0.807259,0.460038,0.849083,0.154975,0.0338967,0.503877,0.221528,0.819368,0.390049,0.733549,0.372398,-0.00917933,0.568455,-0.0144867,1.14451,0.379866,0.914938,-0.0520378,0.355649,0.183557,0.330813,0.85868,0.376733,0.988887,-0.0167188,0.114581,-0.0932425,0.439415,0.715546,0.184994,0.989908,-0.00471176,-0.105604,0.0943854,
0.808333, 4.44778,-2.21044,-20.5514,0.636282,0.11948,0.174835,-5.63164,-3.21822,-17.0253,0.965572,0.128458,-0.124773,0.0736646,1.06156,0.150601,0.978627,0.0419917,0.201106,-0.0090774,0.0208894,0.807322,0.459733,0.84979,0.155068,0.0337235,0.502667,0.221773,0.818952,0.389688,0.734519,0.372285,-0.0083269,0.567288,-0.0141878,1.14458,0.379732,0.914581,-0.0512521,0.356666,0.183589,0.330959,0.857797,0.376308,0.988769,-0.0170617,0.114934,-0.0939904,0.439397,0.714397,0.184677,0.989742,-0.00305954,-0.104188,0.097704,
